t	1e9*scaling*thickness	stress_comp*1e-6	stress_comp*scaling*thickness	0.5*stress_tensile*1e-6	stress_tensile*scaling*thickness	area	coverage	stress-thickness	stress
22.301424	6.209487	-88.914613	-0.552114	0.000000	0.000000	640000.042152	0.484012	-0.552114	-15.008622
22.317436	6.225011	-88.872284	-0.553231	0.000000	0.000000	640000.042152	0.484751	-0.553231	-15.001477
22.330990	6.238129	-88.839056	-0.554189	0.000000	0.000000	640000.042152	0.483885	-0.554189	-14.995869
22.394903	6.300549	-88.654194	-0.558570	0.012519	0.000158	640000.042152	0.488323	-0.558412	-14.960438
22.458523	6.363057	-88.475834	-0.562977	0.012396	0.000158	640000.042152	0.491255	-0.562819	-14.930372
22.542637	6.446354	-88.240475	-0.568829	0.012236	0.000158	640000.042152	0.495144	-0.568672	-14.890698
22.605627	6.509098	-88.069651	-0.573254	0.012118	0.000158	640000.042152	0.498056	-0.573096	-14.861903
22.611830	6.515281	-88.055583	-0.573707	0.018467	0.000241	640000.042152	0.498338	-0.573466	-14.857385
22.678776	6.582419	-87.874217	-0.578425	0.017859	0.000235	640000.042152	0.501433	-0.578190	-14.826976
22.762781	6.667317	-87.645532	-0.584361	0.041878	0.000558	640000.042152	0.505314	-0.583802	-14.780266
22.765961	6.670531	-87.636056	-0.584579	0.041835	0.000558	640000.042152	0.505460	-0.584021	-14.778681
22.835466	6.741242	-87.447357	-0.589504	0.040866	0.000551	640000.042152	0.508671	-0.588953	-14.747156
22.847151	6.753157	-87.413821	-0.590319	0.040659	0.000549	640000.042152	0.509901	-0.589770	-14.741565
22.858978	6.765216	-87.385953	-0.591185	0.040563	0.000549	640000.042152	0.509757	-0.590636	-14.736894
22.928133	6.836163	-87.199912	-0.596113	0.074108	0.001013	640000.042152	0.512954	-0.595100	-14.694165
22.964680	6.873780	-87.106165	-0.598749	0.081217	0.001117	640000.042152	0.514637	-0.597632	-14.675941
23.036886	6.948581	-86.919924	-0.603970	0.079934	0.001111	640000.042152	0.517961	-0.602859	-14.644937
23.047623	6.959713	-86.890808	-0.604735	0.079753	0.001110	640000.042152	0.518456	-0.603625	-14.640084
23.135103	7.051126	-86.667117	-0.611101	0.088796	0.001252	640000.042152	0.522483	-0.609849	-14.599272
23.187902	7.106556	-86.533764	-0.614957	0.105720	0.001503	640000.042152	0.524907	-0.613454	-14.571049
23.193155	7.112073	-86.520330	-0.615339	0.114131	0.001623	640000.042152	0.525149	-0.613715	-14.565942
23.275753	7.199450	-86.310315	-0.621387	0.115497	0.001663	640000.042152	0.528935	-0.619724	-14.530030
23.335096	7.262550	-86.160126	-0.625742	0.125063	0.001817	640000.042152	0.531650	-0.623926	-14.501449
23.410400	7.343139	-85.971321	-0.631299	0.177065	0.002600	640000.042152	0.535093	-0.628699	-14.452024
23.473593	7.411132	-85.817931	-0.636008	0.174182	0.002582	640000.042152	0.537977	-0.633426	-14.427105
23.534302	7.476788	-85.670988	-0.640544	0.185532	0.002774	640000.042152	0.540738	-0.637769	-14.398470
23.551891	7.495838	-85.627979	-0.641853	0.184726	0.002769	640000.042152	0.541532	-0.639084	-14.391482
23.600519	7.548722	-85.508233	-0.645478	0.207587	0.003134	640000.042152	0.543748	-0.642344	-14.363551
23.684044	7.640186	-85.301452	-0.651719	0.230851	0.003527	640000.042152	0.547535	-0.648191	-14.320793
23.714050	7.673127	-85.230676	-0.653986	0.229299	0.003519	640000.042152	0.548884	-0.650467	-14.309370
23.714861	7.674016	-85.229173	-0.654050	0.229261	0.003519	640000.042152	0.548924	-0.650531	-14.309129
23.751989	7.714895	-85.093549	-0.656488	0.235346	0.003631	640000.042152	0.550501	-0.652856	-14.284182
23.776054	7.741447	-85.083096	-0.658666	0.245055	0.003794	640000.042152	0.551692	-0.654872	-14.279140
23.777067	7.742566	-85.080309	-0.658740	0.245001	0.003794	640000.042152	0.551738	-0.654946	-14.278688
23.829693	7.800887	-84.954490	-0.662720	0.242376	0.003781	640000.042152	0.554107	-0.658939	-14.258336
23.862276	7.837092	-84.878617	-0.665202	0.279363	0.004379	640000.042152	0.555584	-0.660823	-14.233042
23.866690	7.841997	-84.868734	-0.665540	0.279087	0.004377	640000.042152	0.555779	-0.661163	-14.231467
23.870119	7.845810	-84.860283	-0.665798	0.278869	0.004376	640000.042152	0.555935	-0.661422	-14.230114
23.890942	7.869001	-84.813416	-0.667397	0.282135	0.004440	640000.042152	0.556875	-0.662957	-14.221100
23.892879	7.871159	-84.808823	-0.667544	0.282012	0.004440	640000.042152	0.556959	-0.663104	-14.220367
23.899616	7.878666	-84.795431	-0.668075	0.289892	0.004568	640000.042152	0.557261	-0.663507	-14.215446
23.928574	7.911016	-84.729017	-0.670293	0.317249	0.005020	640000.042152	0.558561	-0.665273	-14.195000
23.972490	7.960250	-84.624989	-0.673636	0.314408	0.005006	640000.042152	0.560530	-0.668631	-14.178399
24.044792	8.041772	-84.456088	-0.679177	0.332150	0.005342	640000.042152	0.563766	-0.673834	-14.143899
24.101492	8.105988	-84.328452	-0.683565	0.343437	0.005568	640000.042152	0.566291	-0.677998	-14.118544
24.111258	8.117057	-84.308371	-0.684336	0.351878	0.005712	640000.042152	0.566730	-0.678623	-14.112304
24.186440	8.202776	-84.140679	-0.690187	0.371278	0.006091	640000.042152	0.570073	-0.684096	-14.077449
24.268831	8.297315	-83.960732	-0.696649	0.369190	0.006127	640000.042152	0.573728	-0.690522	-14.047779
24.327000	8.364362	-83.833287	-0.701212	0.403655	0.006753	640000.042152	0.576304	-0.694459	-14.014631
24.390562	8.437981	-83.695501	-0.706221	0.418442	0.007062	640000.042152	0.579109	-0.699159	-13.986382
24.434566	8.489117	-83.601132	-0.709700	0.441370	0.007494	640000.042152	0.581045	-0.702206	-13.962712
24.434752	8.489332	-83.600347	-0.709711	0.441362	0.007494	640000.042152	0.581053	-0.702217	-13.962582
24.448200	8.504976	-83.572135	-0.710779	0.440448	0.007492	640000.042152	0.581648	-0.703287	-13.958128
24.482357	8.544812	-83.500027	-0.713492	0.446009	0.007622	640000.042152	0.583142	-0.705870	-13.944079
24.555452	8.630530	-83.345336	-0.719314	0.454370	0.007843	640000.042152	0.586352	-0.711472	-13.915145
24.635374	8.724812	-83.175887	-0.725694	0.479573	0.008368	640000.042152	0.589844	-0.717326	-13.878034
24.705156	8.807559	-83.029905	-0.731291	0.485194	0.008547	640000.042152	0.592892	-0.722744	-13.851495
24.777325	8.893589	-82.877956	-0.737082	0.499328	0.008882	640000.042152	0.596035	-0.728201	-13.821075
24.813728	8.937100	-82.801623	-0.740006	0.496712	0.008878	640000.042152	0.597615	-0.731128	-13.809073
24.845879	8.975617	-82.737351	-0.742619	0.519310	0.009322	640000.042152	0.599010	-0.733297	-13.790595
24.901339	9.042326	-82.625491	-0.747127	0.540352	0.009772	640000.042152	0.601417	-0.737355	-13.764610
24.939560	9.088427	-82.547068	-0.750223	0.546656	0.009936	640000.042152	0.603074	-0.740287	-13.749243
24.952730	9.104328	-82.520348	-0.751292	0.554036	0.010088	640000.042152	0.603646	-0.741204	-13.742242
25.039509	9.209745	-82.344101	-0.758368	0.583741	0.010752	640000.042152	0.607385	-0.747616	-13.702463
25.122679	9.311374	-82.179534	-0.765204	0.591106	0.011008	640000.042152	0.610967	-0.754196	-13.672198
25.130146	9.320503	-82.167427	-0.765842	0.590477	0.011007	640000.042152	0.611286	-0.754835	-13.670367
25.162783	9.360496	-82.102666	-0.768522	0.595545	0.011149	640000.042152	0.612684	-0.757372	-13.657724
25.180182	9.381842	-82.069649	-0.769964	0.600233	0.011263	640000.042152	0.613432	-0.758702	-13.650569
25.194271	9.399144	-82.041571	-0.771121	0.603186	0.011339	640000.042152	0.614035	-0.759782	-13.644832
25.208258	9.416535	-81.344583	-0.765984	0.613103	0.011547	640000.042152	0.621690	-0.754437	-13.523834
25.249754	9.467691	-81.937441	-0.775758	0.647184	0.012255	640000.042152	0.616407	-0.763504	-13.612402
25.325031	9.560977	-81.790830	-0.782000	0.641784	0.012272	640000.042152	0.619620	-0.769728	-13.589477
25.397760	9.651556	-81.649776	-0.788047	0.669732	0.012928	640000.042152	0.622714	-0.775119	-13.556232
25.465092	9.735798	-81.521482	-0.793677	0.663288	0.012915	640000.042152	0.625577	-0.780761	-13.536752
25.467417	9.738708	-81.519505	-0.793895	0.663072	0.012915	640000.042152	0.625676	-0.780980	-13.536491
25.546854	9.838647	-81.371962	-0.800590	0.669638	0.013177	640000.042152	0.629042	-0.787413	-13.509369
25.596664	9.901523	-81.282392	-0.804819	0.681800	0.013502	640000.042152	0.631151	-0.791318	-13.490144
25.601067	9.907081	-81.273729	-0.805185	0.681382	0.013501	640000.042152	0.631336	-0.791684	-13.488823
25.676723	10.003095	-81.133638	-0.811588	0.692054	0.013845	640000.042152	0.634532	-0.797742	-13.461573
25.753633	10.101198	-80.992339	-0.818120	0.697553	0.014092	640000.042152	0.637772	-0.804027	-13.435866
25.760141	10.109503	-80.980052	-0.818668	0.704871	0.014252	640000.042152	0.638046	-0.804416	-13.431321
25.790977	10.148932	-80.923076	-0.821283	0.701954	0.014248	640000.042152	0.639347	-0.807035	-13.422689
25.872515	10.253752	-80.775218	-0.828249	0.741202	0.015200	640000.042152	0.642770	-0.813049	-13.384480
25.938700	10.339202	-80.657909	-0.833938	0.770902	0.015941	640000.042152	0.645541	-0.817997	-13.354652
25.945040	10.347390	-80.646391	-0.834480	0.770267	0.015940	640000.042152	0.645803	-0.818539	-13.352923
25.946466	10.349232	-80.644226	-0.834606	0.770120	0.015940	640000.042152	0.645862	-0.818666	-13.352607
26.009630	10.431155	-80.532583	-0.840048	0.788305	0.016446	640000.042152	0.648498	-0.823602	-13.327622
26.070599	10.510540	-80.425449	-0.845315	0.789470	0.016596	640000.042152	0.651039	-0.828719	-13.309145
26.077864	10.520005	-80.414642	-0.845962	0.792525	0.016675	640000.042152	0.651340	-0.829288	-13.306290
26.152430	10.617600	-80.281730	-0.852399	0.827360	0.017569	640000.042152	0.654427	-0.834830	-13.272094
26.232347	10.722728	-80.143751	-0.859360	0.870245	0.018663	640000.042152	0.657723	-0.840697	-13.234325
26.267523	10.769426	-79.296533	-0.853978	0.864868	0.018628	640000.042152	0.663795	-0.835350	-13.093132
26.289963	10.799050	-80.044205	-0.864401	0.873407	0.018864	640000.042152	0.660090	-0.845537	-13.216455
26.367819	10.902331	-79.915074	-0.871261	0.880978	0.019209	640000.042152	0.663278	-0.852051	-13.192102
26.440746	10.999505	-79.794666	-0.877702	0.881657	0.019396	640000.042152	0.666253	-0.858306	-13.171548
26.487621	11.062146	-79.717043	-0.881842	0.882434	0.019523	640000.042152	0.668154	-0.862318	-13.158183
26.567047	11.168744	-79.537354	-0.888332	0.901100	0.020128	640000.042152	0.671049	-0.868204	-13.121550
26.608921	11.225111	-79.519233	-0.892612	0.901838	0.020246	640000.042152	0.673068	-0.872366	-13.118242
26.676392	11.316302	-79.409352	-0.898620	0.921809	0.020863	640000.042152	0.675786	-0.877757	-13.092953
26.758467	11.427774	-79.276761	-0.905957	0.925411	0.021151	640000.042152	0.679088	-0.884806	-13.069355
26.844833	11.545671	-79.137974	-0.913701	0.973342	0.022476	640000.042152	0.682542	-0.891225	-13.029747
26.885380	11.601153	-79.075147	-0.917363	0.987693	0.022917	640000.042152	0.684160	-0.894446	-13.014297
26.927069	11.658334	-79.009164	-0.921115	0.993923	0.023175	640000.042152	0.685814	-0.897940	-13.001056
26.932154	11.665303	-79.014212	-0.921725	0.991553	0.023134	640000.042152	0.685400	-0.898591	-13.002709
26.957413	11.700011	-78.961468	-0.923850	1.004423	0.023504	640000.042152	0.687016	-0.900347	-12.989461
26.971746	11.719723	-78.938817	-0.925141	1.012108	0.023723	640000.042152	0.687588	-0.901418	-12.983042
27.053776	11.833059	-78.808787	-0.932549	1.023668	0.024226	640000.042152	0.690829	-0.908323	-12.957191
27.100576	11.897893	-78.735120	-0.936782	1.032025	0.024558	640000.042152	0.692670	-0.912224	-12.941935
27.147226	11.962691	-78.662009	-0.941009	1.048908	0.025096	640000.042152	0.694505	-0.915914	-12.923894
27.176935	12.004024	-78.616096	-0.943710	1.053306	0.025288	640000.042152	0.695666	-0.918422	-12.914659
27.242800	12.096003	-78.517017	-0.949742	1.070826	0.025905	640000.042152	0.698243	-0.923837	-12.892020
27.323486	12.209189	-78.393271	-0.957118	1.088892	0.026589	640000.042152	0.701387	-0.930529	-12.865033
27.407986	12.328276	-78.264156	-0.964862	1.116285	0.027524	640000.042152	0.704664	-0.937338	-12.833991
27.456425	12.396724	-78.190414	-0.969305	1.137571	0.028204	640000.042152	0.706535	-0.941101	-12.814358
27.482399	12.433480	-78.151043	-0.971689	1.133903	0.028197	640000.042152	0.707536	-0.943493	-12.808950
27.559002	12.542330	-78.038228	-0.978781	1.154584	0.028962	640000.042152	0.710483	-0.949819	-12.782925
27.638216	12.655372	-77.921145	-0.986121	1.181101	0.029895	640000.042152	0.713518	-0.956227	-12.754210
27.654514	12.678650	-77.899013	-0.987654	1.184688	0.030040	640000.042152	0.714131	-0.957614	-12.749263
27.735687	12.795088	-77.778932	-0.995188	1.178693	0.030163	640000.042152	0.717218	-0.965025	-12.731018
27.807060	12.899065	-77.027751	-0.993586	1.174925	0.030311	640000.042152	0.728410	-0.963275	-12.605492
27.878504	13.002315	-77.571643	-1.008611	1.195232	0.031082	640000.042152	0.722609	-0.977529	-12.690444
27.935513	13.084948	-77.492295	-1.013983	1.235635	0.032336	640000.042152	0.724750	-0.981646	-12.663410
27.954760	13.112874	-77.464946	-1.015788	1.234180	0.032367	640000.042152	0.725465	-0.983421	-12.659285
28.042086	13.240147	-77.343546	-1.024040	1.273963	0.033735	640000.042152	0.728723	-0.990305	-12.625362
28.050179	13.251946	-77.332711	-1.024809	1.272808	0.033734	640000.042152	0.729024	-0.991075	-12.623924
28.117594	13.350578	-77.237804	-1.031169	1.304085	0.034821	640000.042152	0.731517	-0.996349	-12.597344
28.205299	13.479460	-77.118039	-1.039510	1.329628	0.035845	640000.042152	0.734743	-1.003664	-12.568505
28.234781	13.522847	-77.079404	-1.042333	1.335227	0.036112	640000.042152	0.735820	-1.006221	-12.560093
28.271593	13.577118	-77.029431	-1.045838	1.348005	0.036604	640000.042152	0.737163	-1.009234	-12.547344
28.284937	13.596806	-77.011268	-1.047107	1.352022	0.036766	640000.042152	0.737646	-1.010341	-12.542922
28.336134	13.672525	-76.943230	-1.052008	1.375355	0.037609	640000.042152	0.739501	-1.014399	-12.523560
28.417778	13.793759	-76.834080	-1.059831	1.399943	0.038621	640000.042152	0.742462	-1.021210	-12.496835
28.479700	13.885982	-76.752548	-1.065785	1.402432	0.038948	640000.042152	0.744681	-1.026836	-12.482232
28.523750	13.951727	-76.697486	-1.070062	1.406657	0.039251	640000.042152	0.746255	-1.030812	-12.471512
28.553654	13.996422	-76.658729	-1.072948	1.407347	0.039396	640000.042152	0.747326	-1.033552	-12.464737
28.582979	14.040314	-76.621126	-1.075785	1.409424	0.039577	640000.042152	0.748373	-1.036207	-12.457688
28.633366	14.115910	-76.556962	-1.080671	1.415637	0.039966	640000.042152	0.750162	-1.040705	-12.444760
28.666340	14.165458	-76.514159	-1.083858	1.410781	0.039969	640000.042152	0.751328	-1.043889	-12.439174
28.755095	14.299382	-76.399839	-1.092471	1.434832	0.041034	640000.042152	0.754459	-1.051436	-12.411758
28.832857	14.417144	-76.301322	-1.100047	1.443432	0.041620	640000.042152	0.757181	-1.058427	-12.392225
28.871704	14.476078	-76.254533	-1.103867	1.471312	0.042598	640000.042152	0.758538	-1.061269	-12.374915
28.938501	14.577722	-76.171302	-1.110404	1.483847	0.043262	640000.042152	0.760853	-1.067142	-12.356634
28.982368	14.644614	-76.139335	-1.115031	1.476897	0.043257	640000.042152	0.762435	-1.071774	-12.353584
29.061548	14.765772	-76.017230	-1.122453	1.478951	0.043676	640000.042152	0.765086	-1.078777	-12.332280
29.145336	14.894462	-75.914482	-1.130705	1.496880	0.044590	640000.042152	0.767952	-1.086115	-12.308883
29.211168	14.995867	-75.836407	-1.137233	1.514938	0.045436	640000.042152	0.770185	-1.091797	-12.289608
29.228809	15.023061	-75.815304	-1.138978	1.516462	0.045564	640000.042152	0.770779	-1.093414	-12.285531
29.233538	15.030352	-75.811407	-1.139472	1.515759	0.045565	640000.042152	0.770938	-1.093907	-12.285111
29.318806	15.162315	-75.709294	-1.147928	1.515381	0.045953	640000.042152	0.773808	-1.101975	-12.268002
29.376600	15.251981	-75.640144	-1.153662	1.512774	0.046146	640000.042152	0.775745	-1.107516	-12.257210
29.380056	15.257345	-75.636457	-1.154012	1.520075	0.046385	640000.042152	0.775856	-1.107627	-12.254123
29.469002	15.395888	-75.532764	-1.162894	1.543100	0.047515	640000.042152	0.778816	-1.115379	-12.228846
29.551474	15.524798	-75.438686	-1.171170	1.559317	0.048416	640000.042152	0.781534	-1.122754	-12.207491
29.551731	15.525202	-75.438164	-1.171193	1.559277	0.048416	640000.042152	0.781543	-1.122777	-12.207417
29.591660	15.587717	-75.393431	-1.175211	1.586161	0.049449	640000.042152	0.782854	-1.125762	-12.190790
29.601212	15.602678	-75.383127	-1.176179	1.584715	0.049452	640000.042152	0.783162	-1.126727	-12.189539
29.662298	15.698603	-75.313787	-1.182321	1.581614	0.049658	640000.042152	0.785154	-1.132663	-12.178881
29.712915	15.778255	-75.256893	-1.187422	1.592846	0.050265	640000.042152	0.786794	-1.137158	-12.165486
29.769884	15.868109	-75.195063	-1.193203	1.600127	0.050782	640000.042152	0.788634	-1.142421	-12.152591
29.841413	15.981259	-75.116279	-1.200453	1.599136	0.051112	640000.042152	0.790932	-1.149340	-12.139627
29.890278	16.058710	-75.062998	-1.205415	1.621122	0.052066	640000.042152	0.792496	-1.153349	-12.123211
29.891001	16.059855	-75.062259	-1.205489	1.621005	0.052066	640000.042152	0.792520	-1.153423	-12.123125
29.905231	16.082424	-75.048199	-1.206957	1.624701	0.052258	640000.042152	0.792972	-1.154699	-12.119504
29.923832	16.111944	-75.029503	-1.208871	1.626272	0.052405	640000.042152	0.793567	-1.156466	-12.115818
29.997433	16.229102	-74.949365	-1.216361	1.637214	0.053141	640000.042152	0.795898	-1.163220	-12.098597
30.019035	16.263517	-74.927408	-1.218583	1.656564	0.053883	640000.042152	0.796577	-1.164700	-12.088358
30.036453	16.291286	-74.910383	-1.220386	1.660145	0.054092	640000.042152	0.797133	-1.166295	-12.084275
30.080177	16.361113	-74.864348	-1.224864	1.677783	0.054901	640000.042152	0.798504	-1.169963	-12.070550
30.127748	16.437227	-74.814342	-1.229740	1.670348	0.054912	640000.042152	0.799992	-1.174829	-12.064620
30.138552	16.454520	-74.802904	-1.230846	1.668690	0.054915	640000.042152	0.800332	-1.175931	-12.063248
30.192156	16.540501	-74.747251	-1.236357	1.666558	0.055131	640000.042152	0.801998	-1.181226	-12.054574
30.259153	16.648243	-74.680970	-1.243307	1.664829	0.055433	640000.042152	0.804081	-1.187874	-12.043970
30.302227	16.717628	-74.640426	-1.247811	1.672791	0.055930	640000.042152	0.805410	-1.191881	-12.034438
30.346136	16.788475	-74.597693	-1.252382	1.679447	0.056391	640000.042152	0.806761	-1.195991	-12.024978
30.356649	16.805446	-74.587223	-1.253472	1.683290	0.056577	640000.042152	0.807087	-1.196895	-12.021913
30.428408	16.921591	-74.519197	-1.260983	1.683407	0.056972	640000.042152	0.809283	-1.204011	-12.010391
30.472055	16.992353	-74.476059	-1.265524	1.680230	0.057102	640000.042152	0.810612	-1.208421	-12.004182
30.496181	17.031504	-74.452539	-1.268039	1.681853	0.057289	640000.042152	0.811347	-1.210750	-11.999664
30.562256	17.138985	-74.390555	-1.274979	1.671572	0.057298	640000.042152	0.813342	-1.217680	-11.992672
30.622610	17.237380	-74.334268	-1.281328	1.685440	0.058105	640000.042152	0.815159	-1.223223	-11.978489
30.703436	17.369543	-74.258970	-1.289844	1.692862	0.058808	640000.042152	0.817582	-1.231036	-11.963273
30.755503	17.454842	-74.212411	-1.295366	1.720132	0.060049	640000.042152	0.819134	-1.235317	-11.946208
30.820787	17.562050	-74.153467	-1.302287	1.740902	0.061148	640000.042152	0.821068	-1.241139	-11.929246
30.837149	17.588932	-74.138536	-1.304018	1.744759	0.061377	640000.042152	0.821552	-1.242641	-11.925424
30.856262	17.621401	-72.226419	-1.272731	1.849054	0.065166	640000.042152	0.849366	-1.207565	-11.567452
30.911076	17.711702	-74.072143	-1.311944	1.768631	0.062651	640000.042152	0.823721	-1.249293	-11.906158
30.929710	17.742422	-74.057600	-1.313961	1.765793	0.062659	640000.042152	0.824268	-1.251302	-11.904661
30.967089	17.804124	-74.025880	-1.317966	1.780703	0.063408	640000.042152	0.825353	-1.254558	-11.894273
31.044151	17.931675	-73.958330	-1.326197	1.806154	0.064775	640000.042152	0.827586	-1.261422	-11.874279
31.062460	17.961999	-73.941900	-1.328144	1.816061	0.065240	640000.042152	0.828116	-1.262904	-11.868160
31.134455	18.081536	-73.880019	-1.335864	1.811224	0.065499	640000.042152	0.830180	-1.270365	-11.859348
31.180239	18.157673	-73.840359	-1.340769	1.813777	0.065868	640000.042152	0.831485	-1.274901	-11.851792
31.191807	18.176917	-73.830660	-1.342014	1.818791	0.066120	640000.042152	0.831813	-1.275894	-11.848462
31.266317	18.301189	-73.768994	-1.350060	1.820938	0.066651	640000.042152	0.833920	-1.283410	-11.837328
31.300602	18.358435	-73.740638	-1.353763	1.839945	0.067557	640000.042152	0.834892	-1.286206	-11.826125
31.343519	18.430200	-73.705682	-1.358410	1.850597	0.068214	640000.042152	0.836097	-1.290197	-11.816628
31.355684	18.450552	-73.697141	-1.359753	1.854725	0.068441	640000.042152	0.836435	-1.291311	-11.813793
31.362167	18.461400	-73.692007	-1.360458	1.861011	0.068714	640000.042152	0.836613	-1.291744	-11.810804
31.380468	18.492040	-73.677008	-1.362438	1.862865	0.068896	640000.042152	0.837125	-1.293542	-11.807646
31.427420	18.570772	-73.638094	-1.367516	1.867447	0.069360	640000.042152	0.838433	-1.298156	-11.799531
31.502295	18.696636	-73.576927	-1.375641	1.887954	0.070597	640000.042152	0.840497	-1.305044	-11.782283
31.507397	18.705216	-73.572783	-1.376195	1.887177	0.070600	640000.042152	0.840637	-1.305595	-11.781846
31.562386	18.797834	-73.527900	-1.382165	1.893740	0.071196	640000.042152	0.842143	-1.310969	-11.772054
31.619043	18.893436	-73.483881	-1.388363	1.908595	0.072120	640000.042152	0.843681	-1.316243	-11.759609
31.631054	18.913709	-73.474579	-1.389677	1.906761	0.072128	640000.042152	0.844010	-1.317549	-11.758658
31.645554	18.938196	-73.463012	-1.391257	1.904563	0.072138	640000.042152	0.844403	-1.319119	-11.757447
31.704033	19.037138	-73.418759	-1.397683	1.907551	0.072629	640000.042152	0.845972	-1.325054	-11.748969
31.775736	19.158731	-73.362997	-1.405542	1.937714	0.074248	640000.042152	0.847887	-1.331294	-11.729373
31.848660	19.285879	-71.896909	-1.386595	1.924628	0.074236	640000.042152	0.871782	-1.312359	-11.486318
31.882826	19.344012	-73.279747	-1.417524	1.950434	0.075458	640000.042152	0.850711	-1.342066	-11.711027
31.932871	19.429289	-73.241991	-1.423040	1.961698	0.076229	640000.042152	0.852014	-1.346811	-11.700851
31.999382	19.542856	-73.194510	-1.430430	1.972291	0.077088	640000.042152	0.853739	-1.353341	-11.689260
32.057598	19.642431	-73.151946	-1.436882	2.001083	0.078612	640000.042152	0.855234	-1.358270	-11.672355
32.108082	19.728913	-73.115033	-1.442480	1.996008	0.078758	640000.042152	0.856521	-1.363722	-11.667837
32.167599	19.831047	-73.071112	-1.449077	1.991708	0.078995	640000.042152	0.858031	-1.370081	-11.661876
32.204933	19.895184	-73.043750	-1.453219	1.996525	0.079442	640000.042152	0.858970	-1.373776	-11.655631
32.223667	19.927272	-73.148596	-1.457652	2.004115	0.079873	640000.042152	0.856478	-1.377779	-11.670766
32.230320	19.938713	-73.028121	-1.456087	2.012864	0.080268	640000.042152	0.859612	-1.375819	-11.647476
32.287754	20.039791	-71.688106	-1.436615	2.052160	0.082250	640000.042152	0.879977	-1.354365	-11.408018
32.307335	20.073530	-72.974920	-1.464864	2.021348	0.081151	640000.042152	0.861532	-1.383713	-11.635632
32.373066	20.187002	-72.928650	-1.472211	2.055747	0.082999	640000.042152	0.863157	-1.389212	-11.616209
32.459614	20.336776	-72.868092	-1.481902	2.067735	0.084102	640000.042152	0.865266	-1.397800	-11.601940
32.508377	20.421275	-72.835213	-1.487388	2.070459	0.084563	640000.042152	0.866439	-1.402825	-11.595470
32.525383	20.450757	-72.824345	-1.489313	2.067734	0.084573	640000.042152	0.866849	-1.404740	-11.594556
32.593929	20.569819	-72.780109	-1.497074	2.074514	0.085345	640000.042152	0.868485	-1.411729	-11.584800
32.623661	20.621506	-72.761426	-1.500450	2.071223	0.085423	640000.042152	0.869191	-1.415027	-11.582757
32.681953	20.722999	-72.723560	-1.507050	2.082242	0.086301	640000.042152	0.870570	-1.420750	-11.572645
32.688797	20.734914	-72.719089	-1.507824	2.081182	0.086306	640000.042152	0.870728	-1.421518	-11.572249
32.749344	20.840525	-72.680387	-1.514697	2.080599	0.086722	640000.042152	0.872143	-1.427976	-11.565913
32.817493	20.959612	-72.635995	-1.522422	2.088262	0.087538	640000.042152	0.873721	-1.434884	-11.555832
32.866890	21.046039	-72.604343	-1.528034	2.080572	0.087576	640000.042152	0.874858	-1.440458	-11.553086
32.918488	21.136439	-72.571469	-1.533902	2.092747	0.088466	640000.042152	0.876041	-1.445436	-11.543426
33.000332	21.280143	-72.519346	-1.543222	2.098041	0.089293	640000.042152	0.877897	-1.453929	-11.532841
33.065132	21.394111	-72.478253	-1.550608	2.097641	0.089754	640000.042152	0.879353	-1.460853	-11.526039
33.105679	21.465495	-72.452691	-1.555233	2.100685	0.090184	640000.042152	0.880259	-1.465048	-11.520697
33.163963	21.568259	-72.416140	-1.561890	2.107808	0.090923	640000.042152	0.881552	-1.470967	-11.512122
33.176373	21.590145	-72.408654	-1.563313	2.109434	0.091086	640000.042152	0.881827	-1.472227	-11.510310
33.244564	21.710617	-72.366248	-1.571116	2.124337	0.092241	640000.042152	0.883321	-1.478875	-11.498121
33.260654	21.739052	-72.356309	-1.572958	2.132542	0.092719	640000.042152	0.883671	-1.480239	-11.493673
33.277824	21.769412	-72.345582	-1.574921	2.134454	0.092932	640000.042152	0.884047	-1.481989	-11.491217
33.360729	21.916292	-72.294926	-1.584437	2.143020	0.093934	640000.042152	0.885842	-1.490503	-11.479774
33.381100	21.952397	-72.282453	-1.586773	2.154605	0.094597	640000.042152	0.886281	-1.492176	-11.473758
33.454800	22.083262	-72.237700	-1.595244	2.177990	0.096194	640000.042152	0.887854	-1.499050	-11.458309
33.537537	22.230472	-72.188012	-1.604774	2.185131	0.097153	640000.042152	0.889600	-1.507621	-11.447511
33.572342	22.292448	-72.167479	-1.608790	2.194781	0.097854	640000.042152	0.890322	-1.510936	-11.440787
33.623894	22.384355	-72.136958	-1.614739	2.186974	0.097908	640000.042152	0.891392	-1.516831	-11.438271
33.672802	22.471648	-72.108019	-1.620386	2.185798	0.098237	640000.042152	0.892402	-1.522149	-11.433783
33.755161	22.618918	-72.059734	-1.629913	2.206185	0.099803	640000.042152	0.894083	-1.530110	-11.418750
33.776295	22.656728	-72.047388	-1.632358	2.207931	0.100049	640000.042152	0.894509	-1.532309	-11.416077
33.854919	22.797637	-72.003485	-1.641509	2.218128	0.101136	640000.042152	0.896091	-1.540373	-11.405224
33.893486	22.866815	-71.982837	-1.646018	2.234833	0.102207	640000.042152	0.896859	-1.543811	-11.396098
33.934917	22.941202	-71.959444	-1.650836	2.228786	0.102262	640000.042152	0.897675	-1.548574	-11.394191
